variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
verified_screening,27,perturb_0.25sigma,-0.34720778465270996,0.015066366642713547,5,,,,,,42
verified_screening,27,perturb_0.5sigma,-0.308117151260376,0.012135526398196816,5,,,,,,42
verified_screening,27,perturb_1sigma,-0.34895533323287964,0.014144273940473795,5,,,,,,42
verified_screening,27,perturb_2sigma,-0.25794118642807007,0.010945513378828764,5,,,,,,42
verified_screening,28,supervised,-0.25049954652786255,0.011582022067159414,5,,,,,,42
verified_screening,28,actor,-0.25049954652786255,0.011582022067159414,5,,,,,,42
verified_screening,28,zero,-0.2653304934501648,0.011138218455016613,5,,,,,,42
verified_screening,28,random,0.03602980077266693,0.013743174728006124,5,,,,,,42
verified_screening,28,shuffled,-0.2761440873146057,0.010688340291380882,5,,,,,,42
verified_screening,28,perturb_0.25sigma,-0.19626623392105103,0.01212920481339097,5,,,,,,42
verified_screening,28,perturb_0.5sigma,-0.2826407551765442,0.010947769973427057,5,,,,,,42
verified_screening,28,perturb_1sigma,0.046951718628406525,0.014573576860129833,5,,,,,,42
verified_screening,28,perturb_2sigma,0.03494871407747269,0.01334995822981,5,,,,,,42
verified_screening,29,supervised,-0.18814045190811157,0.005982891656458378,5,,,,,,42
verified_screening,29,actor,-0.18814045190811157,0.005982891656458378,5,,,,,,42
verified_screening,29,zero,-0.18872785568237305,0.0054831737652421,5,,,,,,42
verified_screening,29,random,-0.0783536359667778,0.006318779196590185,5,,,,,,42
verified_screening,29,shuffled,-0.20993433892726898,0.004993288312107325,5,,,,,,42
verified_screening,29,perturb_0.25sigma,-0.1830178201198578,0.006039889063686132,5,,,,,,42
verified_screening,29,perturb_0.5sigma,-0.12222278118133545,0.006509125232696533,5,,,,,,42
verified_screening,29,perturb_1sigma,0.01746920496225357,0.008036374114453793,5,,,,,,42
verified_screening,29,perturb_2sigma,-0.5753276944160461,-0.0007551937596872449,5,,,,,,42
verified_screening,30,supervised,-0.37898290157318115,0.0027249100130575243,5,,,,,,42
verified_screening,30,actor,-0.37898290157318115,0.0027249100130575243,5,,,,,,42
verified_screening,30,zero,-0.2856941223144531,0.003964827541494742,5,,,,,,42
verified_screening,30,random,-0.27512913942337036,0.003222328203264624,5,,,,,,42
verified_screening,30,shuffled,0.2136482447385788,0.004167554041487165,5,,,,,,42
verified_screening,30,perturb_0.25sigma,-0.35748744010925293,0.002758989059657324,5,,,,,,42
verified_screening,30,perturb_0.5sigma,-0.4431454539299011,0.002529300436435733,5,,,,,,42
verified_screening,30,perturb_1sigma,-0.4915146231651306,0.0025968283298425376,5,,,,,,42
verified_screening,30,perturb_2sigma,-0.480071485042572,0.0026007577289419714,5,,,,,,42
verified_screening,31,supervised,-0.3584398627281189,0.0008649744268041104,5,,,,,,42
verified_screening,31,actor,-0.3584398627281189,0.0008649744268041104,5,,,,,,42
verified_screening,31,zero,-0.35143280029296875,0.0019710104388650507,5,,,,,,42
verified_screening,31,random,-0.2631501853466034,0.00117808990762569,5,,,,,,42
verified_screening,31,shuffled,0.17162539064884186,0.002568926825915696,5,,,,,,42
verified_screening,31,perturb_0.25sigma,-0.3286346197128296,0.0009269507136195898,5,,,,,,42
