variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,top2,Seed
full_cycle0,22,random,-0.009317814372479916,0.01731821335852146,5,,,,,,42
full_cycle0,22,shuffled,-0.2174086719751358,0.015783526934683323,5,,,,,,42
full_cycle0,22,perturb_0.25sigma,-0.1820290982723236,0.016845528967678547,5,,,,,,42
full_cycle0,22,perturb_0.5sigma,-0.2202005833387375,0.015181069262325764,5,,,,,,42
full_cycle0,22,perturb_1sigma,-0.09419026970863342,0.019212130922824144,5,,,,,,42
full_cycle0,22,perturb_2sigma,-0.20209982991218567,0.010028670309111476,5,,,,,,42
full_cycle0,23,supervised,-0.16477331519126892,0.011672606226056814,5,,,,,,42
full_cycle0,23,actor,-0.18049944937229156,0.011340689845383167,5,,,,,,42
full_cycle0,23,zero,-0.15575674176216125,0.01143514784052968,5,,,,,,42
full_cycle0,23,random,-0.13645589351654053,0.011734845582395792,5,,,,,,42
full_cycle0,23,shuffled,-0.1502235233783722,0.011207612697035074,5,,,,,,42
full_cycle0,23,perturb_0.25sigma,-0.17482590675354004,0.011601980775594711,5,,,,,,42
full_cycle0,23,perturb_0.5sigma,-0.04959414154291153,0.013416247442364693,5,,,,,,42
full_cycle0,23,perturb_1sigma,-0.19529223442077637,0.010872021783143282,5,,,,,,42
full_cycle0,23,perturb_2sigma,0.05250626802444458,0.013771330006420612,5,,,,,,42
full_cycle0,24,supervised,-0.15346857905387878,0.0068142893724143505,5,,,,,,42
full_cycle0,24,actor,-0.1772945523262024,0.006540862377732992,5,,,,,,42
full_cycle0,24,zero,-0.1563517302274704,0.006586340256035328,5,,,,,,42
full_cycle0,24,random,-0.054287880659103394,0.00876468513160944,5,,,,,,42
full_cycle0,24,shuffled,-0.15321779251098633,0.006316406186670065,5,,,,,,42
full_cycle0,24,perturb_0.25sigma,-0.19910195469856262,0.006394588388502598,5,,,,,,42
full_cycle0,24,perturb_0.5sigma,-0.1799214780330658,0.006462456192821264,5,,,,,,42
full_cycle0,24,perturb_1sigma,-0.3143262565135956,0.004103848710656166,5,,,,,,42
full_cycle0,24,perturb_2sigma,-0.09917277842760086,0.0075098853558301926,5,,,,,,42
full_cycle0,25,supervised,0.1395588517189026,0.023978129494935274,5,,,,,,42
full_cycle0,25,actor,-0.10315649211406708,0.023523388197645545,5,,,,,,42
full_cycle0,25,zero,-0.12434576451778412,0.024624954676255584,5,,,,,,42
full_cycle0,25,random,-0.02546168863773346,0.02934817550703883,5,,,,,,42
full_cycle0,25,shuffled,-0.041670382022857666,0.025421777740120888,5,,,,,,42
full_cycle0,25,perturb_0.25sigma,0.1089472770690918,0.024276109877973795,5,,,,,,42
full_cycle0,25,perturb_0.5sigma,0.0035215700045228004,0.027378035709261894,5,,,,,,42
full_cycle0,25,perturb_1sigma,0.0831163078546524,0.022959411842748523,5,,,,,,42
full_cycle0,25,perturb_2sigma,0.09044361114501953,0.024008896900340915,5,,,,,,42
full_cycle0,26,supervised,-0.15014773607254028,0.020078737754374743,5,,,,,,42
full_cycle0,26,actor,-0.27989473938941956,0.01945363008417189,5,,,,,,42
full_cycle0,26,zero,-0.2059621512889862,0.02013103337958455,5,,,,,,42
full_cycle0,26,random,-0.07435066252946854,0.02449311688542366,5,,,,,,42
full_cycle0,26,shuffled,-0.19271308183670044,0.020179315470159054,5,,,,,,42
full_cycle0,26,perturb_0.25sigma,-0.15101629495620728,0.019735579378902912,5,,,,,,42
full_cycle0,26,perturb_0.5sigma,-0.10749973356723785,0.018814114155247808,5,,,,,,42
full_cycle0,26,perturb_1sigma,-0.1585938036441803,0.01739144790917635,5,,,,,,42
full_cycle0,26,perturb_2sigma,-0.11057934910058975,0.018766737077385187,5,,,,,,42
full_cycle0,27,supervised,-0.19897028803825378,0.015050690621137619,5,,,,,,42
full_cycle0,27,actor,-0.23391813039779663,0.01437241630628705,5,,,,,,42
full_cycle0,27,zero,-0.1930835098028183,0.01475538033992052,5,,,,,,42
full_cycle0,27,random,-0.026919130235910416,0.016676192171871662,5,,,,,,42
full_cycle0,27,shuffled,-0.19565004110336304,0.014449936803430319,5,,,,,,42
full_cycle0,27,perturb_0.25sigma,-0.19945111870765686,0.015065376181155443,5,,,,,,42
full_cycle0,27,perturb_0.5sigma,-0.2261921763420105,0.012600690824910998,5,,,,,,42
full_cycle0,27,perturb_1sigma,-0.06981547176837921,0.012718325247988105,5,,,,,,42
full_cycle0,27,perturb_2sigma,-0.1666775494813919,0.009815529803745449,5,,,,,,42
full_cycle0,28,supervised,-0.1463494896888733,0.011582022067159414,5,,,,,,42
full_cycle0,28,actor,-0.18102586269378662,0.010862309485673904,5,,,,,,42
full_cycle0,28,zero,-0.15188582241535187,0.011138218455016613,5,,,,,,42
full_cycle0,28,random,-0.29241782426834106,0.006183133693411946,5,,,,,,42
full_cycle0,28,shuffled,-0.15257160365581512,0.010688340291380882,5,,,,,,42
full_cycle0,28,perturb_0.25sigma,-0.1597616970539093,0.011077074334025383,5,,,,,,42
full_cycle0,28,perturb_0.5sigma,-0.1849861443042755,0.010725080966949463,5,,,,,,42
full_cycle0,28,perturb_1sigma,-0.26339033246040344,0.009230703115463257,5,,,,,,42
full_cycle0,28,perturb_2sigma,-0.2648719251155853,0.006880739005282521,5,,,,,,42
full_cycle0,29,supervised,-0.135035902261734,0.005982891656458378,5,,,,,,42
full_cycle0,29,actor,-0.174388125538826,0.005369705613702536,5,,,,,,42
full_cycle0,29,zero,-0.1529228240251541,0.0054831737652421,5,,,,,,42
full_cycle0,29,random,-0.26270759105682373,0.003786227433010936,5,,,,,,42
full_cycle0,29,shuffled,-0.16870228946208954,0.004993288312107325,5,,,,,,42
full_cycle0,29,perturb_0.25sigma,-0.19661250710487366,0.0051372782327234745,5,,,,,,42
full_cycle0,29,perturb_0.5sigma,-0.19379740953445435,0.004977392498403788,5,,,,,,42
full_cycle0,29,perturb_1sigma,-0.16876913607120514,0.005673916079103947,5,,,,,,42
full_cycle0,29,perturb_2sigma,-0.16019126772880554,0.007337953895330429,5,,,,,,42
full_cycle0,30,supervised,-0.11626565456390381,0.0027249100130575243,5,,,,,,42
full_cycle0,30,actor,-0.19205528497695923,0.0030937194678699598,5,,,,,,42
full_cycle0,30,zero,-0.1170116662979126,0.003964827541494742,5,,,,,,42
full_cycle0,30,random,-0.03143736720085144,0.0029636036342708394,5,,,,,,42
full_cycle0,30,shuffled,0.336212694644928,0.004167554041487165,5,,,,,,42
full_cycle0,30,perturb_0.25sigma,-0.10429374128580093,0.0027914087841054425,5,,,,,,42
full_cycle0,30,perturb_0.5sigma,-0.294623464345932,0.002523946328437887,5,,,,,,42
full_cycle0,30,perturb_1sigma,-0.26901763677597046,0.002631581519381143,5,,,,,,42
full_cycle0,30,perturb_2sigma,-0.13324278593063354,0.002794353658828186,5,,,,,,42
full_cycle0,31,supervised,-0.16191963851451874,0.0008649744268041104,5,,,,,,42
full_cycle0,31,actor,-0.2334812879562378,0.001064557560312096,5,,,,,,42
full_cycle0,31,zero,-0.1922965943813324,0.0019710104388650507,5,,,,,,42
full_cycle0,31,random,-0.07590023428201675,0.001970641391153549,5,,,,,,42
full_cycle0,31,shuffled,0.22860710322856903,0.002568926825915696,5,,,,,,42
full_cycle0,31,perturb_0.25sigma,-0.1409965604543686,0.0008610727818449959,5,,,,,,42
full_cycle0,31,perturb_0.5sigma,-0.1575213223695755,0.0008500293552060612,5,,,,,,42
full_cycle0,31,perturb_1sigma,-0.1411556452512741,0.0010168809167225845,5,,,,,,42
full_cycle0,31,perturb_2sigma,-0.15153580904006958,0.0009819379556574859,5,,,,,,42
full_cycle0,32,supervised,-0.20424404740333557,2.195311026298441e-05,5,,,,,,42
full_cycle0,32,actor,-0.22058404982089996,7.855390140321106e-05,5,,,,,,42
full_cycle0,32,zero,-0.1982959359884262,0.0009976409128285013,5,,,,,,42
full_cycle0,32,random,-0.18080362677574158,0.0002538345870561898,5,,,,,,42
full_cycle0,32,shuffled,0.16462939977645874,0.001822071339120157,5,,,,,,42
full_cycle0,32,perturb_0.25sigma,-0.21720926463603973,-2.5380795705132186e-05,5,,,,,,42
full_cycle0,32,perturb_0.5sigma,-0.1920011341571808,0.00011715368236764334,5,,,,,,42
full_cycle0,32,perturb_1sigma,-0.21867398917675018,3.10970517602982e-05,5,,,,,,42
full_cycle0,32,perturb_2sigma,-0.199263796210289,0.0002946832391899079,5,,,,,,42
full_cycle0,33,supervised,-0.28621140122413635,-7.102821837179363e-05,5,,,,,,42
full_cycle0,33,actor,-0.252480685710907,-0.00013416849833447486,5,,,,,,42
full_cycle0,33,zero,-0.1590474247932434,0.00071723923610989,5,,,,,,42
full_cycle0,33,random,-0.2153426706790924,0.0003906429628841579,5,,,,,,42
full_cycle0,33,shuffled,0.08107592165470123,0.0016515013921889476,5,,,,,,42
full_cycle0,33,perturb_0.25sigma,-0.27713078260421753,-0.00011493125930428505,5,,,,,,42
full_cycle0,33,perturb_0.5sigma,-0.27795663475990295,9.784285794012249e-05,5,,,,,,42
full_cycle0,33,perturb_1sigma,-0.2685430943965912,0.00013626550207845867,5,,,,,,42
full_cycle0,33,perturb_2sigma,-0.31177857518196106,0.00015861960127949715,5,,,,,,42
