variant,state,candidate,q,return,horizon,pearson,spearman,pairwise,top1,Seed
td3_bc,70,perturb_2sigma,-0.047986194491386414,0.0015085979830473661,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,supervised,-0.11694209277629852,0.003846080508083105,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,actor,-0.11694209277629852,0.003846080508083105,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,zero,-0.0550759881734848,0.004104122286662459,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,random,-0.06614993512630463,0.003960981382988393,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,shuffled,0.03045208752155304,0.004019615065772086,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,perturb_0.25sigma,-0.11008177697658539,0.0038373854476958513,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,perturb_0.5sigma,-0.09932352602481842,0.003822256636340171,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,perturb_1sigma,-0.12303240597248077,0.0038600171683356166,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,71,perturb_2sigma,-0.12878279387950897,0.0038083159015513957,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,supervised,-0.1349012702703476,0.002466854639351368,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,actor,-0.1349012702703476,0.002466854639351368,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,zero,-0.06016342341899872,0.002797372522763908,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,random,-0.10932360589504242,0.002366408589296043,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,shuffled,0.05096878111362457,0.002768253907561302,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,perturb_0.25sigma,-0.14271412789821625,0.0024835342192091048,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,perturb_0.5sigma,-0.13834892213344574,0.0025702687562443316,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,perturb_1sigma,-0.13777180016040802,0.0026010051951743662,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,72,perturb_2sigma,-0.07447467744350433,0.002449809748213738,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,supervised,-0.148094043135643,0.0015622085775248706,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,actor,-0.148094043135643,0.0015622085775248706,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,zero,-0.06302584707736969,0.0019141850643791258,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,random,-0.08530272543430328,0.001586609723744914,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,shuffled,0.054428428411483765,0.0019047281821258366,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,perturb_0.25sigma,-0.14635471999645233,0.0015362340200226754,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,perturb_0.5sigma,-0.15430773794651031,0.001594376692082733,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,perturb_1sigma,-0.13432054221630096,0.0014765375235583633,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,73,perturb_2sigma,-0.06983844935894012,0.0015845851157791913,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,supervised,-0.15404246747493744,0.0010822922922670841,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,actor,-0.15404246747493744,0.0010822922922670841,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,zero,-0.06424026191234589,0.0013800589949823916,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,random,-0.1154690831899643,0.0009425269963685423,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,shuffled,0.04565584659576416,0.0013745343312621117,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,perturb_0.25sigma,-0.1544942408800125,0.0010965889086946845,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,perturb_0.5sigma,-0.1587759107351303,0.0010834819113370031,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,perturb_1sigma,-0.11809013783931732,0.0009660056966822594,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,74,perturb_2sigma,-0.1516900509595871,0.0010158097138628364,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,supervised,-0.1558525115251541,0.0006845825118944049,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,actor,-0.1558525115251541,0.0006845825118944049,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,zero,-0.06425587832927704,0.0008489243336953223,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,random,-0.04878862202167511,0.0009122841292992234,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,shuffled,0.03359018266201019,0.0007921629003249109,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,perturb_0.25sigma,-0.16002224385738373,0.0006787443999201059,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,perturb_0.5sigma,-0.12978582084178925,0.0005618754075840116,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,perturb_1sigma,-0.1642308086156845,0.0006808876642026007,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,75,perturb_2sigma,-0.15713779628276825,0.000679815886542201,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,supervised,-0.0167953222990036,0.06167957838624716,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,actor,-0.0167953222990036,0.06167957838624716,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,zero,-0.04395951330661774,0.04854254378005862,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,random,-0.031037181615829468,0.05426489980891347,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,shuffled,-0.07881294190883636,0.04093403974547982,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,perturb_0.25sigma,-0.018085286021232605,0.06512940768152475,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,perturb_0.5sigma,-0.018574506044387817,0.055072047747671604,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,perturb_1sigma,-0.025226563215255737,0.06878023315221071,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,76,perturb_2sigma,-0.07274706661701202,0.04052264289930463,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,supervised,-0.02718876302242279,0.05277583189308643,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,actor,-0.02718876302242279,0.05277583189308643,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,zero,-0.053867533802986145,0.03913413337431848,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,random,-0.04606884717941284,0.044977338053286076,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,shuffled,-0.0845739096403122,0.03165916260331869,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,perturb_0.25sigma,-0.028534814715385437,0.05203700438141823,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,perturb_0.5sigma,-0.02659471333026886,0.05435766465961933,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,perturb_1sigma,-0.029209628701210022,0.05077836103737354,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,77,perturb_2sigma,-0.012241676449775696,0.06149055249989033,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,supervised,-0.027314692735671997,0.043004946783185005,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,actor,-0.027314692735671997,0.043004946783185005,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,zero,-0.05300949513912201,0.029081991175189614,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,random,-0.0696805864572525,0.024190736236050725,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,shuffled,-0.08003650605678558,0.022001510486006737,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,perturb_0.25sigma,-0.02262142300605774,0.045744153670966625,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,perturb_0.5sigma,-0.029851481318473816,0.0418116906657815,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,perturb_1sigma,-0.052415117621421814,0.028666821774095297,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,78,perturb_2sigma,-0.054590389132499695,0.025759151729289442,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,supervised,-0.02444252371788025,0.0317259319126606,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,actor,-0.02444252371788025,0.0317259319126606,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,zero,-0.04529350996017456,0.017458631424233317,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,random,-0.052064523100852966,0.01532619254430756,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,shuffled,-0.06780983507633209,0.010859986301511526,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,perturb_0.25sigma,-0.02220912277698517,0.03271259181201458,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,perturb_0.5sigma,-0.02226416766643524,0.03331976383924484,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,perturb_1sigma,-0.009556993842124939,0.038468461483716965,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,79,perturb_2sigma,-0.047187983989715576,0.014604081938159652,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
td3_bc,-1,summary,0.7094783933537528,0.5417655610811256,5,0.7094783933537528,0.5417655610811256,0.7928571428571428,0.7,42
scratch,0,supervised,-0.06754638254642487,0.010559701011516154,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,actor,-0.07627104222774506,0.010397281032055616,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,zero,-0.035084113478660583,0.012560793082229793,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,random,-0.05261051654815674,0.011627747444435954,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,shuffled,-0.008086159825325012,0.014924878370948136,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,perturb_0.25sigma,-0.06576243042945862,0.01074931665789336,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,perturb_0.5sigma,-0.07495655119419098,0.009839450067374855,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,perturb_1sigma,-0.05791309475898743,0.01104670693166554,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,0,perturb_2sigma,-0.07529345154762268,0.009400025359354913,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,supervised,-0.07406032085418701,0.007555431337095797,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,actor,-0.08116759359836578,0.007395183143671602,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,zero,-0.04477079212665558,0.009053332381881773,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,random,-0.0323137491941452,0.0109636738197878,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,shuffled,-0.02772517502307892,0.011032998678274453,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,perturb_0.25sigma,-0.0735403299331665,0.007607304840348661,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,perturb_0.5sigma,-0.06793329119682312,0.00786946271546185,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,perturb_1sigma,-0.042351797223091125,0.00986184657085687,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,1,perturb_2sigma,-0.07553192973136902,0.0052672866731882095,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,supervised,-0.07748521864414215,0.005309184663929045,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,actor,-0.08962379395961761,0.005268405249807984,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,zero,-0.05476127564907074,0.006377317942678928,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,random,-0.07645438611507416,0.005620838957838714,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,shuffled,-0.041921958327293396,0.007965134805999696,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,perturb_0.25sigma,-0.0812174379825592,0.005302378558553755,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,perturb_0.5sigma,-0.055348679423332214,0.006062357104383409,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,perturb_1sigma,-0.07053515315055847,0.005480801803059876,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,2,perturb_2sigma,-0.08548690378665924,0.004607880138792098,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,supervised,-0.07567068934440613,0.0035429183626547456,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,actor,-0.10525842010974884,0.0037872373359277844,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,zero,-0.06615395843982697,0.004332878859713674,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,random,-0.07208128273487091,0.004705058643594384,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,shuffled,-0.05343584716320038,0.005607503466308117,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,perturb_0.25sigma,-0.0748942643404007,0.0036174431443214417,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,perturb_0.5sigma,-0.06338962912559509,0.004134367685765028,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,perturb_1sigma,-0.07488340139389038,0.003845340572297573,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,3,perturb_2sigma,-0.051339223980903625,0.0065985561814159155,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,supervised,-0.085323765873909,0.002059194492176175,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,actor,-0.12121839821338654,0.0027234924491494894,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,zero,-0.0758640319108963,0.0026903452817350626,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,random,-0.08044756948947906,0.0023288505617529154,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,shuffled,-0.0605362206697464,0.0037402957677841187,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,perturb_0.25sigma,-0.09150345623493195,0.0019461639458313584,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,perturb_0.5sigma,-0.0844956785440445,0.0021692339796572924,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,perturb_1sigma,-0.0858432799577713,0.0025113997980952263,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,4,perturb_2sigma,-0.09406168758869171,0.0019926743116229773,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,supervised,-0.06754638254642487,0.010559701011516154,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,actor,-0.07627104222774506,0.010397281032055616,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,zero,-0.035084113478660583,0.012560793082229793,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,random,-0.025247618556022644,0.014088968862779438,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,shuffled,-0.008086159825325012,0.014924878370948136,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,perturb_0.25sigma,-0.07451359927654266,0.01012402749620378,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,perturb_0.5sigma,-0.07079049944877625,0.010099107283167541,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,perturb_1sigma,-0.06898863613605499,0.010519709321670234,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,5,perturb_2sigma,-0.06913483142852783,0.008372758282348514,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,supervised,-0.11809754371643066,0.008660795399919152,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,actor,-0.11042666435241699,0.008571176556870341,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,zero,-0.08875870704650879,0.010094431694597006,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,random,-0.0901014506816864,0.009915850940160453,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,shuffled,-0.031116366386413574,0.012161833001300693,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,perturb_0.25sigma,-0.1192929744720459,0.00857950490899384,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,perturb_0.5sigma,-0.11696818470954895,0.008890761178918183,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,perturb_1sigma,-0.12735497951507568,0.008149429806508124,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,6,perturb_2sigma,-0.06138892471790314,0.011539972038008273,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,supervised,-0.14276525378227234,0.006239298149012029,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,actor,-0.11537070572376251,0.006443291902542114,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,zero,-0.11913406848907471,0.007238612626679242,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,random,-0.03432105481624603,0.010005064657889307,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,shuffled,-0.061185747385025024,0.009007835411466658,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,perturb_0.25sigma,-0.14004755020141602,0.006231797975488007,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,perturb_0.5sigma,-0.11530128121376038,0.007953751715831459,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,perturb_1sigma,-0.1167418360710144,0.004892018623650074,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,7,perturb_2sigma,-0.1456262171268463,0.005646543926559389,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,supervised,-0.15672481060028076,0.004874495672993362,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,actor,-0.1472875028848648,0.004886307171545923,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,zero,-0.13708525896072388,0.005565291969105601,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,random,-0.14938899874687195,0.004871522542089224,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,shuffled,-0.081973597407341,0.00671516265720129,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,perturb_0.25sigma,-0.15836480259895325,0.0048897151136770844,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,perturb_0.5sigma,-0.16324710845947266,0.0047558360965922475,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,perturb_1sigma,-0.15676504373550415,0.005280405632220209,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,8,perturb_2sigma,-0.12742188572883606,0.005575661547482014,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,supervised,-0.17191827297210693,0.003223648527637124,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,actor,-0.17932556569576263,0.0032317095901817083,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,zero,-0.15550565719604492,0.0037130978889763355,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,random,-0.1573626697063446,0.004059245344251394,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,shuffled,-0.10803279280662537,0.004524424206465483,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,perturb_0.25sigma,-0.1764834225177765,0.0032532382756471634,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,perturb_0.5sigma,-0.16183263063430786,0.0035635586827993393,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,perturb_1sigma,-0.1670997142791748,0.0027421542908996344,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,9,perturb_2sigma,-0.16813543438911438,0.004798287060111761,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,supervised,-0.08271493017673492,0.0024492258380632848,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,actor,-0.09340701997280121,0.003161086147883907,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,zero,-0.03730909526348114,0.0032816469902172685,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,random,-0.061163708567619324,0.002883548295358196,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,shuffled,-0.18028084933757782,0.0033497435797471553,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,perturb_0.25sigma,-0.08790351450443268,0.0024489768547937274,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,perturb_0.5sigma,-0.08525179326534271,0.002487342251697555,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,perturb_1sigma,-0.08236952126026154,0.0023926314315758646,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,10,perturb_2sigma,-0.06902314722537994,0.0024958273861557245,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,supervised,-0.0897478312253952,0.0010715954849729314,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,actor,-0.1021767407655716,0.001753299729898572,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,zero,-0.052402302622795105,0.0018951852835016325,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,random,-0.02874171733856201,0.002168723600334488,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,shuffled,-0.09568609297275543,0.002165775338653475,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,perturb_0.25sigma,-0.09341199696063995,0.0010950670257443562,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,perturb_0.5sigma,-0.08736766874790192,0.0010101084189955145,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,perturb_1sigma,-0.11706249415874481,0.0011126733443234116,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,11,perturb_2sigma,-0.12935955822467804,0.001256717776414007,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,supervised,-0.10834227502346039,0.00047856099627097137,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,actor,-0.11632709205150604,0.0010491869106772356,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,zero,-0.0654439777135849,0.0012450387002900243,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,random,-0.06915558874607086,0.0010543335374677554,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,shuffled,-0.04788564145565033,0.0016059955669334158,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,perturb_0.25sigma,-0.1097145825624466,0.0005230120987107512,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,perturb_0.5sigma,-0.11462803184986115,0.0005759173400292639,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,perturb_1sigma,-0.12062104046344757,0.0005942555580986664,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,12,perturb_2sigma,-0.08586086332798004,0.0007488553455914371,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,supervised,-0.13133050501346588,0.0004518736277532298,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,actor,-0.13395215570926666,0.0008744934675632976,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,zero,-0.0800703912973404,0.0010550855367910117,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,random,-0.044119253754615784,0.001411730088875629,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,shuffled,-0.02350457012653351,0.0014486598374787718,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,perturb_0.25sigma,-0.13376234471797943,0.00047689457642263733,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
scratch,13,perturb_0.5sigma,-0.13697268068790436,0.0005002505786251277,5,0.8211847935913049,0.3890180186865121,0.7451388888888889,0.7,42
