Case,Seed,Method,TrajectoryRelativeL2,FinalFrameRelativeL2,LocalCalls
932,42,GradientMacro,0.04560668021440506,0.04286535829305649,76
993,42,GradientMacro,0.05300059914588928,0.06208055466413498,76
918,42,GradientMacro,0.1272200047969818,0.17474396526813507,76
949,42,GradientMacro,0.045605964958667755,0.04193298518657684,76
951,42,GradientMacro,0.05537579953670502,0.059542495757341385,76
842,42,GradientMacro,0.13644441962242126,0.170671284198761,76
985,42,GradientMacro,0.133144810795784,0.1574510931968689,76
827,42,GradientMacro,0.07738635689020157,0.09699597954750061,76
866,42,GradientMacro,0.04676187410950661,0.06055385246872902,76
820,42,GradientMacro,0.05030728504061699,0.06197661533951759,76
836,42,GradientMacro,0.05580824613571167,0.061022624373435974,76
853,42,GradientMacro,0.050408244132995605,0.062095385044813156,76
897,42,GradientMacro,0.056562330573797226,0.05892549082636833,76
800,42,GradientMacro,0.04498576745390892,0.09819487482309341,76
824,42,GradientMacro,0.06690791249275208,0.057942137122154236,76
913,42,GradientMacro,0.07474684715270996,0.08399205654859543,76
978,42,GradientMacro,0.1149488314986229,0.174325630068779,76
849,42,GradientMacro,0.06127932295203209,0.05740557610988617,76
813,42,GradientMacro,0.06774957478046417,0.05784008651971817,76
962,42,GradientMacro,0.10871822386980057,0.1715550422668457,76
879,42,GradientMacro,0.04550721123814583,0.05404293164610863,76
823,42,GradientMacro,0.09581077843904495,0.15872791409492493,76
968,42,GradientMacro,0.088750921189785,0.1398778259754181,76
997,42,GradientMacro,0.14260953664779663,0.17209342122077942,76
892,42,GradientMacro,0.34578943252563477,0.15196196734905243,76
840,42,GradientMacro,0.07922302931547165,0.10373367369174957,76
826,42,GradientMacro,0.04610004276037216,0.18067966401576996,76
895,42,GradientMacro,0.5254111886024475,3.7952537536621094,76
915,42,GradientMacro,0.04555680602788925,0.04345833510160446,76
903,42,GradientMacro,0.04518063738942146,0.13347604870796204,76
991,42,GradientMacro,0.05411968752741814,0.06143210455775261,76
804,42,GradientMacro,0.04671298712491989,0.21242226660251617,76
970,42,GradientMacro,0.0955372303724289,0.15830519795417786,76
803,42,SetAwareMyopicMacro,0.11357001960277557,0.17338967323303223,76
835,42,SetAwareMyopicMacro,0.045499276369810104,0.049854204058647156,76
871,42,SetAwareMyopicMacro,0.04577336832880974,0.0570087730884552,76
979,42,SetAwareMyopicMacro,0.09084992110729218,0.14838966727256775,76
980,42,SetAwareMyopicMacro,0.09174308180809021,0.15060891211032867,76
834,42,SetAwareMyopicMacro,0.044765349477529526,0.10769247263669968,76
829,42,SetAwareMyopicMacro,0.10062132030725479,0.16678902506828308,76
981,42,SetAwareMyopicMacro,0.04690747708082199,0.060320157557725906,76
808,42,SetAwareMyopicMacro,0.06674540787935257,0.058217909187078476,76
965,42,SetAwareMyopicMacro,0.048882752656936646,0.06176530942320824,76
934,42,SetAwareMyopicMacro,0.06919952481985092,0.06152884662151337,76
971,42,SetAwareMyopicMacro,0.07249732315540314,0.07177899777889252,76
861,42,SetAwareMyopicMacro,0.45164617896080017,3.5667059421539307,76
977,42,SetAwareMyopicMacro,0.07544440776109695,0.08838898688554764,76
990,42,SetAwareMyopicMacro,0.059855762869119644,0.058119870722293854,76
828,42,SetAwareMyopicMacro,0.045374948531389236,0.1639668494462967,76
858,42,SetAwareMyopicMacro,0.12316950410604477,0.17591729760169983,76
938,42,SetAwareMyopicMacro,0.6285679340362549,1.540915608406067,76
976,42,SetAwareMyopicMacro,0.044779110699892044,0.11257920414209366,76
955,42,SetAwareMyopicMacro,0.04480760544538498,0.11879991739988327,76
872,42,SetAwareMyopicMacro,0.10091253370046616,0.16704317927360535,76
867,42,SetAwareMyopicMacro,0.07451328635215759,0.08245968073606491,76
841,42,SetAwareMyopicMacro,0.04466574639081955,0.08885716646909714,76
830,42,SetAwareMyopicMacro,0.045158855617046356,0.05465897545218468,76
946,42,SetAwareMyopicMacro,0.42105740308761597,2.41713547706604,76
952,42,SetAwareMyopicMacro,0.04515698924660683,0.1509162187576294,76
923,42,SetAwareMyopicMacro,0.045490533113479614,0.05128785967826843,76
925,42,SetAwareMyopicMacro,0.045966677367687225,0.19313518702983856,76
953,42,SetAwareMyopicMacro,0.0450332835316658,0.1425248235464096,76
846,42,SetAwareMyopicMacro,0.1426018923521042,0.1659075915813446,76
930,42,SetAwareMyopicMacro,0.06765995174646378,0.0590616799890995,76
863,42,SetAwareMyopicMacro,0.04557522386312485,0.045878294855356216,76
899,42,SetAwareMyopicMacro,0.06245715171098709,0.05804292857646942,76
821,42,SetAwareMyopicMacro,0.06662705540657043,0.05811896175146103,76
910,42,SetAwareMyopicMacro,0.11985645443201065,0.1755392700433731,76
921,42,SetAwareMyopicMacro,0.14428989589214325,0.1748964786529541,76
